"rent" "rentpm2" "Area" "NumRooms" "Year" "Borough" "GoodArea" "GreatArea" "HotWater" "CentralHeating" "TiledBathrm" "QualityBathrm" "QualityKitch" "Old"
352.12 4.51 78 3 1960 5 1 0 0 0 0 0 0 "no"
570.67 8.78 65 3 1960 13 0 1 0 0 0 0 0 "no"
787.41 12.3 64 2 1918 5 1 0 0 0 0 0 1 "yes"
302.84 3.36 90 3 1918 5 1 0 0 0 1 0 0 "yes"
936.01 6.88 136 5 1918 5 1 0 0 0 0 0 0 "yes"
869.57 9.25 94 3 1994 14 0 0 0 0 0 0 0 "no"
200.42 3.85 52 2 1957 14 0 0 0 0 0 0 0 "no"
409.96 5.62 73 3 1957 14 0 0 0 0 0 0 0 "no"
208.56 11.59 18 1 1966 14 0 0 0 0 0 0 0 "no"
703.12 6.76 104 4 1918 14 0 0 0 0 0 0 0 "yes"
971.47 11.85 82 3 1994 14 1 0 0 0 0 1 0 "no"
530.17 9.3 57 2 1983 5 1 0 0 0 0 0 0 "no"
396.23 8.25 48 3 1918 8 0 0 0 0 0 0 0 "yes"
855.78 6.85 125 3 1918 8 0 0 0 0 0 1 0 "yes"
151 3.43 44 2 1924 4 1 0 0 1 1 0 0 "yes"
294 5.44 54 2 1973 4 1 0 0 0 1 0 0 "no"
389.23 9.05 43 2 1948 4 1 0 1 1 0 0 0 "yes"
398.81 9.73 41 1 1957 2 1 0 0 0 1 0 0 "no"
515.58 7.7 67 2 1918 2 1 0 0 0 0 0 0 "yes"
392.14 9.8 40 1 1960 2 1 0 0 0 0 0 0 "no"
611.66 4.37 140 4 1918 4 1 0 0 0 0 0 0 "yes"
306.53 8.76 35 1 1957 4 1 0 0 0 0 0 0 "no"
327.05 12.58 26 1 1966 2 1 0 0 0 0 0 0 "no"
421.31 7.52 56 2 1918 2 1 0 0 0 0 0 0 "yes"
455.22 5.55 82 4 1948 12 0 0 0 1 0 0 0 "yes"
414.58 7.4 56 2 1967 24 0 0 0 0 1 0 0 "no"
373.9 6.92 54 2 1966 24 0 0 0 0 1 0 0 "no"
389.95 5.57 70 3 1966 24 0 0 0 0 1 0 0 "no"
454.32 6.78 67 3 1960 24 0 0 0 0 1 0 0 "no"
155.59 5.19 30 1 1957.5 24 0 0 0 0 1 0 0 "no"
553.4 9.22 60 2 1984 7 0 0 0 0 0 0 0 "no"
629.18 5.94 106 5 1973 7 0 0 0 0 1 1 0 "no"
398.55 5.31 75 3 1967 6 0 0 0 0 0 0 0 "no"
109.32 2.6 42 1 1939 7 0 0 0 1 0 0 0 "yes"
590.19 7.87 75 2 1970 16 1 0 0 0 0 0 0 "no"
536.86 9.42 57 2 1995 16 0 0 0 0 0 0 0 "no"
543.41 7.25 75 2 1924 13 0 0 0 0 0 0 0 "yes"
583.53 9.73 60 2 1999 15 1 0 0 0 0 0 0 "no"
322.13 6.32 51 2 1948 13 0 0 0 0 1 0 0 "yes"
512.58 7.22 71 3 1960 21 0 0 0 0 0 0 0 "no"
688.51 8.83 78 3 1960 22 0 0 0 0 0 0 0 "no"
321.21 6.06 53 2 1972 21 1 0 0 0 0 0 0 "no"
896.82 9.96 90 2 1918 2 0 0 0 0 0 0 0 "yes"
281.21 8.03 35 2 1918 2 0 0 0 0 0 0 0 "yes"
758.37 7.36 103 4 1957 2 1 0 0 0 0 0 0 "no"
1252.69 13.47 93 3 1918 2 1 0 0 0 1 0 0 "yes"
997.03 12.16 82 3 1918 2 0 0 0 0 0 1 0 "yes"
345.54 6.52 53 2 1948 25 0 0 0 0 1 0 0 "yes"
284.55 5.17 55 2 1948 19 0 0 0 0 1 0 0 "yes"
361.7 7.7 47 2 1968 19 0 0 0 0 1 0 0 "no"
614.58 10.97 56 3 1960 19 1 0 0 0 1 0 0 "no"
779.73 8.96 87 4 1967 21 1 0 0 0 0 0 0 "no"
720.11 6.86 105 4 1969 22 0 0 0 0 0 0 0 "no"
591 8.44 70 3 1997 22 0 0 0 0 0 0 1 "no"
404.18 7.77 52 1 1967 21 0 0 0 0 0 0 0 "no"
492.94 8.22 60 2 1983 20 0 0 0 0 0 0 0 "no"
611.56 7.94 77 3 1974 20 1 0 0 0 0 0 0 "no"
853.32 8.89 96 3 1997 20 1 0 0 0 0 1 0 "no"
588.74 12.02 49 3 1948 20 1 0 0 0 0 0 0 "yes"
529.62 8.98 59 2 1973 25 0 0 0 0 1 0 0 "no"
518.61 7.74 67 3 1957.5 3 1 0 0 0 0 0 0 "no"
379.11 8.82 43 2 1918 8 0 0 0 0 1 0 0 "yes"
1109.52 8.1 137 4 1918 3 1 0 0 0 1 0 0 "yes"
368.13 6.69 55 2 1918 9 1 0 0 0 1 0 0 "yes"
476.79 7.45 64 2 1957.5 2 1 0 0 0 1 0 0 "no"
485.93 9 54 2 1957 3 1 0 0 0 0 0 0 "no"
279.81 7.17 39 1 1960 3 1 0 0 0 1 0 0 "no"
605.6 8.65 70 2 1957 3 1 0 0 0 0 0 0 "no"
166.48 4.06 41 2 1918 9 1 0 1 0 0 0 0 "yes"
210.55 3.24 65 3 1957 9 0 0 1 0 1 0 0 "no"
670.34 8.38 80 3 1977 9 1 0 0 0 0 0 0 "no"
419.22 9.11 46 2 1979 3 1 0 0 0 0 0 0 "no"
701.46 8.25 85 3 1918 4 1 0 0 0 0 0 0 "yes"
666.22 8.43 79 3 1986 12 1 0 0 0 1 0 0 "no"
383.47 10.09 38 1 1973 12 1 0 0 0 0 0 0 "no"
1135.96 10.23 111 5 1960 4 1 0 0 0 0 0 0 "no"
323.92 10.8 30 1 1960 4 1 0 0 0 1 0 0 "no"
620.44 8.74 71 3 1966 24 0 0 0 0 0 0 0 "no"
463.64 9.46 49 2 1966 10 0 0 0 0 1 0 0 "no"
807.75 11.07 73 3 1969 10 0 0 0 0 0 0 0 "no"
343.22 11.07 31 1 1972 10 0 0 0 0 0 0 0 "no"
275.52 6.12 45 2 1960 10 0 0 0 1 1 0 0 "no"
613.56 10.4 59 2 1993 23 0 0 0 0 0 0 0 "no"
594.93 9.15 65 2 1992 13 0 0 0 0 0 0 0 "no"
820.88 8.73 94 4 1989 13 0 0 0 0 0 0 0 "no"
634.09 10.23 62 2 1918 12 0 0 0 0 0 0 0 "yes"
470.52 8.71 54 2 1994 11 0 0 0 0 1 0 0 "no"
359.91 6.92 52 1 1966 4 0 0 0 0 1 0 0 "no"
355.5 5.64 63 3 1918 9 1 0 0 0 1 0 0 "yes"
1227.12 10.14 121 5 1924 9 1 0 0 0 0 0 0 "yes"
407.23 13.14 31 1 1972 9 1 0 0 0 0 0 0 "no"
388.59 6.27 62 2 1957.5 2 1 0 0 0 1 0 0 "no"
504.13 6.15 82 3 1957 8 0 0 0 1 1 0 0 "no"
695.37 7.56 92 3 1948 2 1 0 0 0 0 0 0 "yes"
575.23 8.22 70 3 1918 21 1 0 0 0 0 1 0 "yes"
677.98 7.21 94 4 1974 20 0 0 0 0 0 0 0 "no"
539.86 6.66 81 3 1975 20 1 0 0 0 0 0 0 "no"
414.97 13.83 30 1 1969 20 1 0 0 0 0 0 0 "no"
336.27 3.23 104 5 1960 20 1 0 0 0 1 1 0 "no"
848.11 11.78 72 3 1918 9 0 0 0 0 0 0 0 "yes"
752.08 7.67 98 4 1924 10 0 0 0 0 0 0 0 "yes"
697.15 7.75 90 4 1960 9 0 1 0 0 1 0 0 "no"
422.46 7.54 56 2 1966 9 0 0 0 0 0 0 0 "no"
296.46 4.42 67 3 1966 11 0 0 0 0 0 0 0 "no"
899.95 10.59 85 3 1918 12 1 0 0 0 0 0 0 "yes"
884.16 10.65 83 3 1918 12 1 0 0 1 0 1 0 "yes"
463.97 6.36 73 3 1960 4 1 0 0 0 0 0 0 "no"
608.72 11.07 55 2 1996 13 1 0 0 0 0 0 1 "no"
342.57 10.08 34 1 1973 15 1 0 0 0 0 0 0 "no"
983.13 12.29 80 4 1996 14 1 0 0 0 0 0 0 "no"
347.98 6.69 52 2 1969 16 0 0 0 0 0 0 0 "no"
256.94 9.18 28 1 1957 3 1 0 0 0 0 0 0 "no"
251.43 3.59 70 3 1957 3 1 0 0 0 0 0 0 "no"
678.48 8.81 77 3 1972 13 0 0 0 0 0 0 0 "no"
604.19 9.3 65 2 1992 13 0 0 0 0 0 0 1 "no"
724 10.34 70 3 1992 13 0 0 0 0 1 0 1 "no"
228.87 5.87 39 1 1966 18 0 0 0 0 0 0 0 "no"
1175.97 9.41 125 4 1918 6 0 0 0 0 1 1 0 "yes"
554.99 9.57 58 2 1957 17 0 0 0 0 0 0 0 "no"
664.69 10.39 64 2 1973 20 1 0 0 0 0 0 0 "no"
370.61 5.29 70 2 1966 6 0 0 0 0 0 0 0 "no"
561.12 7.79 72 2 1974 20 1 0 0 0 0 0 0 "no"
840 10.37 81 3 1966 20 0 0 0 0 1 0 1 "no"
725.94 8.16 89 3 1973 21 0 0 0 0 0 0 0 "no"
517.97 12.95 40 2 1993 21 1 0 0 0 0 0 1 "no"
652.93 9.07 72 3 1983 21 0 0 0 0 0 0 0 "no"
250.4 6.26 40 2 1968 25 0 0 0 0 0 0 0 "no"
794.02 10.31 77 3 1973 19 0 0 0 0 0 1 0 "no"
514.35 6.86 75 3 1970 19 1 0 0 0 0 0 0 "no"
438.69 5.55 79 3 1973 19 0 0 0 0 0 0 0 "no"
925.45 11.57 80 2 1957 19 0 0 0 1 0 0 0 "no"
299.52 4.75 63 3 1966 19 0 0 0 0 0 0 0 "no"
358.18 8.53 42 2 1957 1 1 0 0 0 0 0 0 "no"
1147.85 10.83 106 3 1986 1 1 0 0 0 0 0 0 "no"
900 7.5 120 4 1918 1 1 0 0 0 0 0 0 "yes"
1575.71 13.02 121 3 1997 1 1 0 0 0 0 0 1 "no"
651.03 10.33 63 2 1997 1 1 0 0 0 0 0 1 "no"
582.89 8.1 72 2 1993 19 0 0 0 0 0 0 0 "no"
660.18 7.34 90 5 1976 20 1 0 0 0 0 1 0 "no"
562.42 8.65 65 2 1981 25 0 0 0 0 0 1 0 "no"
432.05 8.15 53 2 1966 11 0 0 0 0 0 0 0 "no"
802.93 6.53 123 5 1918 1 1 0 0 0 0 0 0 "yes"
340.67 5.32 64 2 1972 19 0 0 0 0 0 0 0 "no"
538.1 11.45 47 2 1974 19 0 0 0 0 0 0 0 "no"
720.59 9.01 80 3 1987 19 0 0 0 0 0 1 1 "no"
408.75 5.84 70 2 1969 19 0 0 0 0 0 0 0 "no"
654.78 7.44 88 4 1969 19 0 0 0 0 0 0 0 "no"
380.76 10.02 38 1 1983 19 0 0 0 0 0 0 0 "no"
1030.03 6.87 150 4 1980 13 1 0 0 0 0 1 0 "no"
536.07 7.15 75 3 1993 13 0 0 0 0 0 0 0 "no"
1015.18 15.15 67 3 1967 13 0 0 0 0 0 0 0 "no"
794.31 9.57 83 4 1973 24 0 0 0 0 0 0 0 "no"
172.23 4.42 39 2 1948 11 0 0 0 1 0 0 0 "yes"
163.41 4.09 40 2 1957 11 0 0 1 1 1 0 0 "no"
235.96 5.02 47 2 1960 17 0 0 0 0 1 0 0 "no"
651.93 7.85 83 3 1948 17 0 0 0 0 0 0 0 "yes"
631.62 11.48 55 2 1982 5 1 0 0 0 0 0 0 "no"
654.68 9.35 70 2 1957 18 0 0 0 0 0 0 0 "no"
303.45 5.84 52 2 1966 5 1 0 0 0 1 0 0 "no"
847.8 10.34 82 3 1985 13 0 1 0 0 0 1 1 "no"
529.46 4.77 111 4 1918 5 0 0 1 1 0 0 0 "yes"
897.98 11.51 78 3 1992 16 0 0 0 0 0 0 0 "no"
634.21 9.47 67 3 1966 21 0 0 0 0 0 0 0 "no"
401.89 11.16 36 1 1957.5 21 1 0 0 0 0 0 0 "no"
549.2 9.15 60 2 1971 22 0 0 0 0 0 0 0 "no"
111.97 2.6 43 1 1973 16 0 0 0 0 0 0 0 "no"
348 10.24 34 1 1966 18 0 0 0 0 0 0 0 "no"
746.5 9.82 76 3 1997 18 0 1 0 0 0 1 0 "no"
446.26 9.3 48 2 1983 13 1 0 0 0 1 0 0 "no"
585.03 8.01 73 2 1966 4 0 0 0 0 0 0 0 "no"
538.17 4.89 110 5 1957 17 0 0 0 0 1 1 0 "no"
556.43 7.73 72 3 1973 14 0 0 0 0 0 0 0 "no"
571.6 11.67 49 2 1984 18 0 1 0 0 0 0 0 "no"
1155.54 12.43 93 3 2000 13 1 0 0 0 0 0 0 "no"
963.1 11.47 84 3 1970 13 0 1 0 0 0 0 0 "no"
319.56 10.65 30 1 1968 13 0 0 0 0 0 0 0 "no"
538.62 10.36 52 2 1918 13 1 0 0 0 0 0 0 "yes"
502.31 6.88 73 3 1967 13 0 0 0 0 1 0 0 "no"
444.65 5.23 85 4 1966 13 0 0 0 0 1 1 0 "no"
603.34 7.64 79 3 1986 13 1 0 0 0 0 0 0 "no"
777.17 10.95 71 3 1972 18 0 0 0 0 0 0 1 "no"
640.86 10.34 62 4 1948 18 0 0 0 0 0 0 0 "yes"
466.58 7.53 62 2 1957.5 18 1 0 0 0 1 0 0 "no"
271.17 2.92 93 4 1972 17 0 0 0 0 0 0 0 "no"
463 6.26 74 4 1967 18 0 0 0 0 0 0 0 "no"
753.02 6.28 120 5 1918 5 0 0 0 0 1 0 0 "yes"
602.61 10.04 60 2 1957 3 1 0 0 0 0 0 1 "no"
373.34 12.87 29 1 1972 4 1 0 0 0 0 0 0 "no"
1101.85 10.02 110 4 1957.5 3 1 0 0 0 0 0 0 "no"
317.62 6.48 49 2 1960 3 1 0 0 0 1 0 0 "no"
900.65 10.85 83 3 1985 2 1 0 0 0 0 0 0 "no"
377.87 5.56 68 3 1918 2 1 0 0 1 1 0 0 "yes"
924.55 7.7 120 3 1918 2 1 0 0 0 1 0 0 "yes"
562.43 10.42 54 2 1991 17 0 0 0 0 0 0 1 "no"
485.74 10.79 45 2 1966 5 1 0 0 0 0 0 0 "no"
314.09 11.22 28 1 1918 17 0 0 1 1 1 0 0 "yes"
493.41 5.09 97 4 1924 10 0 0 0 0 1 0 0 "yes"
222.41 4.45 50 2 1957 9 0 1 0 0 0 0 0 "no"
1532.99 8.81 174 3 1918 4 1 0 0 0 0 0 0 "yes"
493.13 4.52 109 3 1924 4 1 0 0 0 1 0 0 "yes"
351.86 3.82 92 4 1948 12 1 0 1 1 1 0 0 "yes"
485.74 9.71 50 2 1957 16 0 0 0 0 0 0 0 "no"
511.3 9.65 53 2 1992 6 0 0 0 0 0 0 1 "no"
552.2 12.27 45 2 1992 6 0 0 0 0 0 0 0 "no"
455.05 7.11 64 3 1960 25 0 0 0 0 0 0 0 "no"
271.9 9.06 30 1 1970 7 0 0 0 0 0 0 0 "no"
385.6 7.01 55 2 1948 11 0 0 0 0 0 0 0 "yes"
265.88 13.29 20 1 1972 3 1 0 0 0 0 0 0 "no"
899.89 10.97 82 3 1918 6 0 0 0 0 0 0 0 "yes"
473.64 4.39 108 5 1957.5 11 0 0 0 0 1 0 0 "no"
128.9 4.3 30 1 1966 24 0 0 0 0 0 0 0 "no"
388.92 3.11 125 5 1918 2 0 0 1 1 0 0 0 "yes"
1136.95 9.1 125 4 1918 4 1 0 0 0 0 0 0 "yes"
747.73 7.4 101 3 1918 2 1 0 0 0 0 1 0 "yes"
248.34 2.73 91 3 1918 2 1 0 1 1 0 0 0 "yes"
789.56 9.75 81 3 1948 12 1 0 0 0 0 0 1 "yes"
893.25 12.24 73 2 1918 4 1 0 0 0 0 0 0 "yes"
405.6 6.44 63 2 1957 2 1 0 0 0 0 0 0 "no"
458.85 9.76 47 1 1981 7 1 0 0 0 0 0 0 "no"
536.86 11.42 47 2 1957 1 0 0 0 0 0 0 0 "no"
373.47 7.05 53 1 1918 12 1 0 0 1 0 0 0 "yes"
388.81 9.72 40 2 1957 1 0 0 0 1 0 0 0 "no"
916.25 9.96 92 4 1948 5 0 0 0 0 0 0 0 "yes"
345.29 5.95 58 2 1918 14 0 0 0 0 0 0 0 "yes"
549.68 7.53 73 2 1980 14 0 0 0 0 0 0 0 "no"
290.71 4.15 70 2 1939 3 1 0 0 1 0 0 0 "yes"
426.46 12.54 34 1 1983 12 1 0 0 0 1 0 0 "no"
434.68 9.88 44 1 1973 12 1 0 0 0 0 0 0 "no"
335.21 6.98 48 2 1966 7 0 0 0 0 1 0 0 "no"
309 5.33 58 2 1957 7 0 0 0 1 1 0 0 "no"
346.67 6.67 52 2 1960 7 0 0 0 0 1 0 0 "no"
423.45 6.83 62 2 1983 7 0 0 0 0 0 0 0 "no"
765.77 7.51 102 3 1957 2 0 0 0 1 0 0 0 "no"
403.92 8.42 48 1 1972 8 0 0 0 0 0 0 0 "no"
474.76 4.65 102 3 1918 2 0 0 0 1 0 0 0 "yes"
602.23 9.87 61 2 1918 2 0 0 0 0 0 0 0 "yes"
323.3 11.15 29 1 1980 5 0 0 0 0 1 0 0 "no"
511.6 6.91 74 3 1957 13 1 0 0 0 0 0 0 "no"
98.85 2.3 43 2 1948 13 0 0 0 1 1 0 0 "yes"
591.24 7.88 75 3 1969 16 0 0 0 0 1 0 0 "no"
518.51 12.06 43 2 1992 13 0 0 0 0 0 0 0 "no"
522.03 6.53 80 3 1966 25 0 0 0 0 0 0 0 "no"
373.37 9.33 40 2 1918 25 0 0 0 1 1 0 0 "yes"
781.05 11.16 70 3 1974 25 0 0 0 0 1 1 1 "no"
296.75 3.96 75 2 1918 2 0 0 0 1 1 0 0 "yes"
1068.13 13.69 78 3 1998.5 2 1 0 0 0 0 0 0 "no"
266.26 7.01 38 2 1948 11 0 0 0 0 0 0 0 "yes"
483 10.73 45 2 1924 12 0 0 0 0 0 0 0 "yes"
569 13.23 43 2 1960 11 0 0 0 0 0 0 0 "no"
555.34 9.57 58 2 1966 11 0 0 0 0 0 0 0 "no"
307.53 11.39 27 1 1985 11 0 0 0 0 0 0 0 "no"
294.05 8.91 33 1 1972 11 0 0 0 0 0 0 0 "no"
301.09 4.63 65 3 1966 11 0 0 0 0 0 0 0 "no"
741.39 6.86 108 4 1969 22 0 0 0 0 0 0 0 "no"
625.69 8.46 74 3 1972 21 1 0 0 0 0 1 1 "no"
521.52 8.28 63 2 1974 20 1 0 0 0 0 0 0 "no"
408.21 10.47 39 1 1975 20 1 0 0 0 0 0 0 "no"
620.26 7.85 79 3 1974 7 1 0 0 0 0 0 0 "no"
449.97 7.5 60 2 1966 20 1 0 0 0 0 0 1 "no"
284.94 10.96 26 1 1918 8 0 0 0 0 0 0 0 "yes"
608.45 9.08 67 3 1973 8 0 0 0 0 0 0 0 "no"
567.25 9.78 58 2 1918 8 0 0 0 1 0 0 0 "yes"
356.16 7.42 48 3 1918 8 0 0 0 0 0 0 0 "yes"
621.23 10.02 62 3 1957.5 9 1 0 0 0 0 0 0 "no"
611.62 11.33 54 2 1980 2 1 0 0 0 0 1 0 "no"
689.78 6.76 102 3 1918 2 0 0 0 0 0 0 0 "yes"
339.62 6.41 53 2 1948 25 0 0 0 0 0 0 0 "yes"
617.27 9.8 63 2 1996 25 0 0 0 0 0 0 1 "no"
644.84 7.5 86 3 1970 7 0 0 0 0 0 0 0 "no"
383.26 11.98 32 1 1960 7 0 0 0 0 0 0 0 "no"
297.76 4.88 61 2 1960 7 0 0 0 0 0 0 0 "no"
290.2 7.84 37 1 1967 7 0 0 0 0 0 0 0 "no"
569.47 8.25 69 3 1960 7 0 0 0 0 0 0 0 "no"
454.09 10.32 44 2 1960 6 0 0 0 0 0 0 0 "no"
265.02 6.16 43 2 1960 17 0 0 0 0 0 0 0 "no"
670.99 12.2 55 2 1986 18 1 0 0 0 0 0 0 "no"
444.29 7.28 61 2 1957 2 1 0 0 0 0 0 0 "no"
710.71 9 79 2 1918 9 1 0 0 0 0 1 0 "yes"
282.95 4.04 70 2 1918 2 1 0 0 0 1 0 0 "yes"
588 9.8 60 2 1918 9 0 0 0 0 0 0 0 "yes"
1380.51 13.27 104 3 1918 9 1 0 0 0 0 1 1 "yes"
1068.64 11.87 90 4 1977 9 1 0 0 0 0 0 1 "no"
383.47 9.83 39 2 1957.5 16 0 0 0 0 0 0 0 "no"
221.94 2.77 80 3 1918 5 0 0 0 0 0 0 0 "yes"
706.24 11.04 64 2 1918 5 1 0 0 0 0 0 0 "yes"
612.21 6.8 90 4 1918 5 1 0 0 1 0 0 0 "yes"
613.56 11.16 55 2 1918 5 1 0 0 0 0 0 0 "yes"
470.4 5.41 87 4 1918 5 1 0 0 0 0 0 0 "yes"
869.21 9.35 93 4 1918 6 0 0 0 0 0 0 1 "yes"
713.01 8.7 82 3 1998 5 0 0 0 0 0 0 0 "no"
475.5 10.57 45 2 1918 5 1 0 0 0 0 0 0 "yes"
388.59 11.43 34 1 1966 5 1 0 0 0 0 0 0 "no"
346.69 4.5 77 3 1957 16 0 0 0 0 1 0 0 "no"
765 12.75 60 3 1998.5 14 1 0 0 0 0 0 0 "no"
741.39 12.36 60 2 1998 15 1 0 0 0 0 0 0 "no"
392.67 6.77 58 2 1972 15 0 0 0 0 0 0 0 "no"
444.84 10.35 43 2 1996 14 1 0 0 0 0 0 0 "no"
791.86 10.7 74 2 1993 15 1 0 0 0 0 1 0 "no"
554 8.27 67 3 1957 13 0 0 0 0 1 0 0 "no"
770.34 7 110 4 1982 5 0 0 0 0 0 1 0 "no"
489.89 9.24 53 2 1998.5 15 0 0 0 0 0 1 0 "no"
104.14 1.47 71 2 1948 5 0 0 1 1 0 0 0 "yes"
611.87 11.33 54 2 1972 10 0 0 0 0 0 0 1 "no"
444.84 7.54 59 2 1957 24 0 0 0 0 0 0 0 "no"
730.72 9.74 75 3 1981 10 0 0 0 0 0 0 0 "no"
412.21 6.65 62 2 1918 9 1 0 0 0 0 0 0 "yes"
1482.77 13.73 108 3 1918 4 1 0 0 0 0 0 0 "yes"
646.63 8.98 72 3 1971 4 0 0 0 0 0 0 0 "no"
273.92 9.78 28 1 1960 8 0 0 0 0 0 0 0 "no"
325.85 9.58 34 1 1957 2 0 0 0 0 0 0 0 "no"
894.2 8.52 105 4 1918 2 0 0 0 0 0 1 0 "yes"
649.55 8.12 80 3 1918 8 0 0 0 0 0 0 0 "yes"
895 9.52 94 3 1918 2 0 0 0 1 1 0 0 "yes"
431.54 8.14 53 2 1918 2 0 0 0 0 0 0 0 "yes"
508.85 7.95 64 2 1966 3 1 0 0 0 1 0 0 "no"
603.33 10.77 56 2 1957 1 1 0 0 0 0 0 0 "no"
1088.36 10.37 105 3 1918 3 0 0 0 1 0 1 0 "yes"
516.29 6.22 83 3 1969 9 1 0 0 0 1 0 0 "no"
383.48 10.36 37 1 1973 9 0 0 0 0 0 0 0 "no"
434.61 12.42 35 2 1966 9 0 0 0 0 1 0 0 "no"
307.81 4.46 69 2 1957 9 1 0 1 1 1 0 0 "no"
175.25 6.26 28 1 1960 9 1 0 0 0 1 0 0 "no"
547.92 8.43 65 3 1993 9 1 0 0 0 0 0 0 "no"
313.06 8.94 35 2 1918 19 1 0 0 0 1 0 0 "yes"
424 6.63 64 3 1957.5 19 0 0 0 0 0 0 0 "no"
747.68 9.35 80 3 1996 19 1 0 0 0 0 0 0 "no"
672.21 8 84 3 1974 21 0 0 0 0 0 0 0 "no"
118.09 3.94 30 1 1966 22 0 0 0 0 1 0 0 "no"
336 11.2 30 1 1948 6 0 0 0 0 0 0 0 "yes"
522.08 6.45 81 3 1957 6 0 0 0 0 0 0 0 "no"
577.78 12.04 48 2 1984 16 0 0 0 0 1 0 0 "no"
495.96 10.12 49 2 1957 5 1 0 0 0 0 0 0 "no"
506.19 8.73 58 2 1969 18 0 0 0 0 0 0 0 "no"
261.38 3.96 66 3 1918 5 0 0 0 1 0 0 0 "yes"
1342.17 10.32 130 4 1918 5 0 0 0 0 0 1 0 "yes"
227.91 4.56 50 2 1918 5 0 0 1 1 0 0 0 "yes"
501.7 6.43 78 2 1957 4 1 0 0 0 1 0 0 "no"
401.86 20.09 20 1 1966 3 1 0 0 0 0 0 0 "no"
480.61 10.23 47 1 1993 4 1 0 0 0 0 0 0 "no"
1138.17 10.07 113 4 1918 4 1 0 0 0 0 1 1 "yes"
301.15 9.13 33 1 1960 5 0 0 0 0 0 0 0 "no"
901.6 9.02 100 3 1957 5 0 0 0 0 0 0 0 "no"
879.66 12.22 72 2 1988 19 0 1 0 0 1 0 0 "no"
398.27 7.97 50 2 1966 19 0 0 0 0 1 0 0 "no"
383.48 10.09 38 1 1918 17 0 0 0 0 0 0 0 "yes"
321.48 10.05 32 1 1973 17 0 0 0 0 0 0 0 "no"
501.08 9.83 51 2 1957 25 0 0 0 0 0 0 0 "no"
611.48 7.74 79 3 1966 20 0 0 0 0 1 0 0 "no"
284.37 3.06 93 4 1957 25 0 0 0 1 0 1 0 "no"
471.99 9.83 48 2 1960 11 0 0 0 0 0 0 0 "no"
373.34 8.89 42 1 1970 20 1 0 0 0 1 0 0 "no"
249.93 3.57 70 3 1968 7 0 0 0 0 0 0 0 "no"
545.73 6.35 86 4 1974 20 0 0 0 0 0 0 0 "no"
400.44 5.41 74 3 1966 18 0 0 0 0 0 0 0 "no"
613.56 9.44 65 3 1957 5 0 0 0 0 0 0 0 "no"
524.85 9.05 58 2 1987 18 0 0 0 0 0 0 0 "no"
1062.18 10.62 100 3 1918 2 0 0 0 0 0 0 0 "yes"
746.5 11.14 67 3 1957 3 1 0 0 0 0 1 0 "no"
430.06 7.96 54 1 1918 2 0 0 0 1 0 0 0 "yes"
541.98 7.53 72 3 1960 7 0 0 0 0 0 0 0 "no"
546.4 9.76 56 2 1960 7 0 0 0 0 0 0 0 "no"
431.15 8.45 51 2 1960 15 1 0 0 0 1 0 0 "no"
945.91 7.51 126 4 1973 13 0 0 0 0 0 1 0 "no"
710.87 8.36 85 3 1999 13 0 0 0 0 0 0 1 "no"
518.87 14.82 35 2 1983 14 1 0 0 0 1 0 0 "no"
390.74 8.31 47 2 1957 21 1 0 0 0 0 0 0 "no"
440.85 5.13 86 4 1957 21 1 0 0 0 0 0 0 "no"
396.67 5.59 71 3 1969 22 0 0 0 0 0 0 0 "no"
322.12 10.74 30 1 1972 5 0 0 0 0 0 0 0 "no"
588 8.4 70 2 1984 16 0 0 0 0 0 0 1 "no"
398.64 11.72 34 1 1966 5 1 0 0 0 0 0 0 "no"
562.43 10.23 55 3 1957.5 8 0 0 0 0 0 0 0 "no"
577.86 5.67 102 3 1918 8 0 0 0 0 1 0 0 "yes"
798.42 8.32 96 3 1918 8 0 0 0 0 0 0 0 "yes"
919.3 7.92 116 4 1918 8 0 0 0 0 0 0 0 "yes"
567.54 11.35 50 2 1998.5 6 1 0 0 0 0 0 0 "no"
509.39 9.8 52 2 1957 3 0 0 0 0 0 0 0 "no"
443.6 3.17 140 5 1918 3 0 0 1 1 0 0 0 "yes"
767.47 9.71 79 2 1957 4 1 0 0 0 1 0 0 "no"
465.28 10.11 46 1 1975 4 1 0 0 0 0 0 0 "no"
1459.49 8.74 167 4 1918 12 1 0 0 0 0 1 0 "yes"
197.44 4.7 42 1 1924 9 1 0 0 0 1 0 0 "yes"
375.7 7.22 52 2 1918 9 1 0 0 0 0 0 0 "yes"
717.13 8.75 82 3 1970 9 0 0 0 0 0 0 0 "no"
255.57 5.11 50 2 1918 9 0 0 1 1 0 0 0 "yes"
282.24 6.14 46 2 1924 9 0 0 0 0 0 0 0 "yes"
776.99 6.32 123 4 1918 8 0 0 0 0 0 0 0 "yes"
828.19 9.98 83 3 1918 9 0 0 0 0 0 0 0 "yes"
457.57 5.08 90 4 1967 9 0 0 0 0 0 0 0 "no"
1196.44 17.09 70 2 1960 13 0 1 0 0 0 1 1 "no"
588 10.32 57 2 1966 4 0 0 0 0 0 0 0 "no"
253.92 7.69 33 2 1957 12 0 0 0 0 0 0 0 "no"
1048.17 10.48 100 4 1990 12 0 0 0 0 0 1 0 "no"
